region,year,constr,vrp,prod_index,materials,act_dir,cpi
Вологодская область,2022,131.38,621.59124,,104.31083333333333,16.51125,112.58
Вологодская область,2022,131.38,621.59124,,105.195,16.51125,112.58
Вологодская область,2022,131.38,621.59124,,103.67750000000001,16.51125,112.58
Вологодская область,2022,131.38,621.59124,,103.41333333333336,16.51125,112.58
Вологодская область,2022,131.38,621.59124,,103.24083333333334,16.51125,112.58
Вологодская область,2022,131.38,621.59124,,104.39750000000002,16.51125,112.58
Калининградская область,2022,121.52,675.12984,,104.19333333333334,15.974583333333335,112.92
Калининградская область,2022,121.52,675.12984,,105.54166666666667,15.974583333333335,112.92
Калининградская область,2022,121.52,675.12984,,105.84083333333332,15.974583333333335,112.92
Калининградская область,2022,121.52,675.12984,,105.81833333333334,15.974583333333335,112.92
Калининградская область,2022,121.52,675.12984,,105.55166666666668,15.974583333333335,112.92
Калининградская область,2022,121.52,675.12984,,104.90749999999998,15.974583333333335,112.92
Калининградская область,2022,121.52,675.12984,,104.73833333333333,15.974583333333335,112.92
Калининградская область,2022,121.52,675.12984,,103.89666666666666,15.974583333333335,112.92
Калининградская область,2022,121.52,675.12984,,104.72583333333334,15.974583333333335,112.92
Ленинградская область,2022,157.78,462.06248,,104.30666666666666,16.262083333333333,110.83
Ленинградская область,2022,157.78,462.06248,,105.83,16.262083333333333,110.83
Ленинградская область,2022,157.78,462.06248,,104.7525,16.262083333333333,110.83
Ленинградская область,2022,157.78,462.06248,,104.69333333333333,16.262083333333333,110.83
Ленинградская область,2022,157.78,462.06248,,107.26083333333334,16.262083333333333,110.83
Ленинградская область,2022,157.78,462.06248,,104.66666666666664,16.262083333333333,110.83
Ленинградская область,2022,157.78,462.06248,,103.92666666666668,16.262083333333333,110.83
Ленинградская область,2022,157.78,462.06248,,103.485,16.262083333333333,110.83
Ленинградская область,2022,157.78,462.06248,,104.01750000000003,16.262083333333333,110.83
Новгородская область,2022,114.66,683.72668,,104.39749999999998,16.666666666666668,111.12
Новгородская область,2022,114.66,683.72668,,107.97416666666668,16.666666666666668,111.12
Новгородская область,2022,114.66,683.72668,,107.87833333333333,16.666666666666668,111.12
Новгородская область,2022,114.66,683.72668,,107.90249999999999,16.666666666666668,111.12
Новгородская область,2022,114.66,683.72668,,105.765,16.666666666666668,111.12
Новгородская область,2022,114.66,683.72668,,105.39583333333331,16.666666666666668,111.12
Новгородская область,2022,114.66,683.72668,,104.86416666666666,16.666666666666668,111.12
Новгородская область,2022,114.66,683.72668,,105.21166666666666,16.666666666666668,111.12
Новгородская область,2022,114.66,683.72668,,104.33,16.666666666666668,111.12
Псковская область,2022,129.62,458.18878,,102.09916666666668,16.303749999999997,112.04
Псковская область,2022,129.62,458.18878,,102.875,16.303749999999997,112.04
Псковская область,2022,129.62,458.18878,,104.65416666666665,16.303749999999997,112.04
Псковская область,2022,129.62,458.18878,,104.64,16.303749999999997,112.04
Псковская область,2022,129.62,458.18878,,102.25666666666666,16.303749999999997,112.04
Псковская область,2022,129.62,458.18878,,102.58833333333335,16.303749999999997,112.04
Псковская область,2022,129.62,458.18878,,101.89749999999998,16.303749999999997,112.04
Псковская область,2022,129.62,458.18878,,101.81249999999999,16.303749999999997,112.04
Псковская область,2022,129.62,458.18878,,102.55833333333334,16.303749999999997,112.04
Санкт-Петербург,2022,120.55,5696.3,100.74555555555555,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.74555555555555,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.74555555555555,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.74555555555555,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.74555555555555,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.74555555555555,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.74555555555555,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.74555555555555,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.74555555555555,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.93,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.93,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.93,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.93,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.93,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.93,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.93,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.93,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.93,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.79,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.79,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.79,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.79,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.79,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.79,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.79,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.79,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.79,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.63,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.63,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.63,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.63,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.63,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.63,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.63,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.63,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.63,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.45,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.45,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.45,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.45,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.45,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.45,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.45,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.45,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.45,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.67,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.67,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.67,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.67,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.67,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.67,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.67,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.67,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.67,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.91,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.65,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.65,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.65,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.65,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.65,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.65,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.65,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.65,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.65,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.7,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.75,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.75,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.75,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.75,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.75,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.75,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.75,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.75,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.75,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.72,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.73,103.05833333333332,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,103.82249999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,103.77916666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,104.96416666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,105.09666666666668,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,103.73166666666667,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,103.32166666666666,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,103.17999999999999,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,102.98500000000001,16.368333333333332,111.51
Санкт-Петербург,2022,120.55,5696.3,100.76,103.05833333333332,16.368333333333332,111.51
Республика Карелия,2014,,191.2,,,,
Республика Коми,2014,,484.2,,,,
Ненецкий автономный округ,2014,,187.0,,,,
Архангельская область,2014,,355.7,,,,
Вологодская область,2014,,387.2,,,,
Калининградская область,2014,,314.1,,,,
Ленинградская область,2014,,703.3,,,,
Мурманская область,2014,,328.3,,,,
Новгородская область,2014,,209.3,,,,
Псковская область,2014,,123.8,,,,
Санкт-Петербург,2014,,2661.2,,,,
Республика Карелия,2015,,212.5,,,,
Республика Коми,2015,,528.4,,,,
Ненецкий автономный округ,2015,,227.2,,,,
Архангельская область,2015,,400.5,,,,
Вологодская область,2015,,478.9,,,,
Калининградская область,2015,,349.8,,,,
Ленинградская область,2015,,849.6,,,,
Мурманская область,2015,,401.6,,,,
Новгородская область,2015,,234.1,,,,
Псковская область,2015,,135.2,,,,
Санкт-Петербург,2015,,3387.4,,,,
Республика Карелия,2016,,233.4,,,,
Республика Коми,2016,,546.9,,,,
Ненецкий автономный округ,2016,,255.5,,,,
Архангельская область,2016,,427.9,,,,
Вологодская область,2016,,486.2,,,,
Калининградская область,2016,,383.1,,,,
Ленинградская область,2016,,913.8,,,,
Мурманская область,2016,,425.8,,,,
Новгородская область,2016,,244.5,,,,
Псковская область,2016,,144.4,,,,
Санкт-Петербург,2016,,3742.2,,,,
Ненецкий автономный округ,2017,,276.5,,109.4475,33.333333333333336,101.67
Ненецкий автономный округ,2017,,276.5,,109.11250000000001,33.333333333333336,101.67
Ненецкий автономный округ,2017,,276.5,,110.56416666666667,33.333333333333336,101.67
Ненецкий автономный округ,2017,,276.5,,109.4475,33.333333333333336,101.67
Ненецкий автономный округ,2017,,276.5,,109.92999999999999,33.333333333333336,101.67
Ненецкий автономный округ,2017,,276.5,,109.71333333333331,33.333333333333336,101.67
Ненецкий автономный округ,2017,,276.5,,108.7975,33.333333333333336,101.67
Ненецкий автономный округ,2017,,276.5,,109.93916666666667,33.333333333333336,101.67
Ненецкий автономный округ,2017,,276.5,,108.07583333333336,33.333333333333336,101.67
Мурманская область,2017,,634.4095,,101.38666666666667,16.911666666666665,103.11
Мурманская область,2017,,634.4095,,102.10666666666667,16.911666666666665,103.11
Мурманская область,2017,,634.4095,,102.5825,16.911666666666665,103.11
Мурманская область,2017,,634.4095,,102.58166666666666,16.911666666666665,103.11
Мурманская область,2017,,634.4095,,101.90166666666669,16.911666666666665,103.11
Мурманская область,2017,,634.4095,,101.74583333333334,16.911666666666665,103.11
Мурманская область,2017,,634.4095,,96.46749999999999,16.911666666666665,103.11
Мурманская область,2017,,634.4095,,100.83583333333335,16.911666666666665,103.11
Мурманская область,2017,,634.4095,,102.47416666666665,16.911666666666665,103.11
Ненецкий автономный округ,2018,,305.2,,102.83666666666664,33.333333333333336,101.84
Ненецкий автономный округ,2018,,305.2,,102.72583333333331,33.333333333333336,101.84
Ненецкий автономный округ,2018,,305.2,,103.85333333333331,33.333333333333336,101.84
Ненецкий автономный округ,2018,,305.2,,103.85333333333331,33.333333333333336,101.84
Ненецкий автономный округ,2018,,305.2,,103.61166666666666,33.333333333333336,101.84
Ненецкий автономный округ,2018,,305.2,,102.90249999999999,33.333333333333336,101.84
Ненецкий автономный округ,2018,,305.2,,102.01999999999998,33.333333333333336,101.84
Ненецкий автономный округ,2018,,305.2,,102.835,33.333333333333336,101.84
Ненецкий автономный округ,2018,,305.2,,101.23166666666667,33.333333333333336,101.84
Мурманская область,2018,,693.9886,,111.06,16.6675,104.43
Мурманская область,2018,,693.9886,,111.71999999999998,16.6675,104.43
Мурманская область,2018,,693.9886,,110.32333333333334,16.6675,104.43
Мурманская область,2018,,693.9886,,110.32083333333334,16.6675,104.43
Мурманская область,2018,,693.9886,,111.09333333333335,16.6675,104.43
Мурманская область,2018,,693.9886,,110.22250000000001,16.6675,104.43
Мурманская область,2018,,693.9886,,101.09583333333335,16.6675,104.43
Мурманская область,2018,,693.9886,,109.98166666666668,16.6675,104.43
Мурманская область,2018,,693.9886,,110.63333333333333,16.6675,104.43
Ненецкий автономный округ,2019,,335.99,,104.72666666666667,50.0,104.12
Ненецкий автономный округ,2019,,335.99,,104.38000000000001,50.0,104.12
Ненецкий автономный округ,2019,,335.99,,105.12,50.0,104.12
Ненецкий автономный округ,2019,,335.99,,105.12,50.0,104.12
Ненецкий автономный округ,2019,,335.99,,104.005,50.0,104.12
Ненецкий автономный округ,2019,,335.99,,103.71333333333331,50.0,104.12
Ненецкий автономный округ,2019,,335.99,,103.47916666666667,50.0,104.12
Ненецкий автономный округ,2019,,335.99,,104.295,50.0,104.12
Ненецкий автономный округ,2019,,335.99,,103.5825,50.0,104.12
Мурманская область,2019,,786.07563,,104.74833333333335,16.665833333333335,103.48
Мурманская область,2019,,786.07563,,105.56,16.665833333333335,103.48
Мурманская область,2019,,786.07563,,103.51083333333334,16.665833333333335,103.48
Мурманская область,2019,,786.07563,,104.56916666666666,16.665833333333335,103.48
Мурманская область,2019,,786.07563,,99.40083333333332,16.665833333333335,103.48
Мурманская область,2019,,786.07563,,102.36416666666668,16.665833333333335,103.48
Мурманская область,2019,,786.07563,,99.8175,16.665833333333335,103.48
Мурманская область,2019,,786.07563,,103.59666666666669,16.665833333333335,103.48
Мурманская область,2019,,786.07563,,103.79166666666667,16.665833333333335,103.48
Ненецкий автономный округ,2020,,364.56,,100.84166666666665,52.887499999999996,103.42
Ненецкий автономный округ,2020,,364.56,,100.885,52.887499999999996,103.42
Ненецкий автономный округ,2020,,364.56,,100.78833333333331,52.887499999999996,103.42
Ненецкий автономный округ,2020,,364.56,,100.78833333333331,52.887499999999996,103.42
Ненецкий автономный округ,2020,,364.56,,101.06833333333334,52.887499999999996,103.42
Ненецкий автономный округ,2020,,364.56,,100.71666666666665,52.887499999999996,103.42
Ненецкий автономный округ,2020,,364.56,,100.84916666666668,52.887499999999996,103.42
Ненецкий автономный округ,2020,,364.56,,100.84166666666665,52.887499999999996,103.42
Ненецкий автономный округ,2020,,364.56,,100.79583333333335,52.887499999999996,103.42
Мурманская область,2020,,882.4943,,103.12416666666667,19.999499999999998,104.09
Мурманская область,2020,,882.4943,,103.35333333333334,19.999499999999998,104.09
Мурманская область,2020,,882.4943,,103.10166666666665,19.999499999999998,104.09
Мурманская область,2020,,882.4943,,103.20416666666667,19.999499999999998,104.09
Мурманская область,2020,,882.4943,,102.67583333333333,19.999499999999998,104.09
Мурманская область,2020,,882.4943,,102.53083333333332,19.999499999999998,104.09
Мурманская область,2020,,882.4943,,101.42833333333334,19.999499999999998,104.09
Мурманская область,2020,,882.4943,,102.98416666666667,19.999499999999998,104.09
Мурманская область,2020,,882.4943,,103.0075,19.999499999999998,104.09
Ненецкий автономный округ,2021,,393.13,,98.79750000000001,35.06083333333333,103.67
Ненецкий автономный округ,2021,,393.13,,100.12666666666667,35.06083333333333,103.67
Ненецкий автономный округ,2021,,393.13,,100.355,35.06083333333333,103.67
Ненецкий автономный округ,2021,,393.13,,100.75904761904762,35.06083333333333,103.67
Ненецкий автономный округ,2021,,393.13,,100.40750000000001,35.06083333333333,103.67
Ненецкий автономный округ,2021,,393.13,,101.3875,35.06083333333333,103.67
Ненецкий автономный округ,2021,,393.13,,102.42333333333333,35.06083333333333,103.67
Ненецкий автономный округ,2021,,393.13,,100.75904761904762,35.06083333333333,103.67
Ненецкий автономный округ,2021,,393.13,,101.81583333333333,35.06083333333333,103.67
Мурманская область,2021,,978.91297,,104.58666666666664,20.0005,107.17
Мурманская область,2021,,978.91297,,105.39666666666665,20.0005,107.17
Мурманская область,2021,,978.91297,,105.365,20.0005,107.17
Мурманская область,2021,,978.91297,,105.56333333333335,20.0005,107.17
Мурманская область,2021,,978.91297,,104.38166666666667,20.0005,107.17
Мурманская область,2021,,978.91297,,104.89666666666666,20.0005,107.17
Мурманская область,2021,,978.91297,,104.14999999999999,20.0005,107.17
Мурманская область,2021,,978.91297,,105.17083333333333,20.0005,107.17
Мурманская область,2021,,978.91297,,105.23333333333333,20.0005,107.17
Ненецкий автономный округ,2022,,421.7,,105.19249999999998,72.815,115.63
Ненецкий автономный округ,2022,,421.7,,107.65083333333332,72.815,115.63
Ненецкий автономный округ,2022,,421.7,,105.91020833333332,72.815,115.63
Ненецкий автономный округ,2022,,421.7,,106.63749999999999,72.815,115.63
Ненецкий автономный округ,2022,,421.7,,105.83416666666666,72.815,115.63
Ненецкий автономный округ,2022,,421.7,,106.54833333333333,72.815,115.63
Ненецкий автономный округ,2022,,421.7,,103.38666666666666,72.815,115.63
Ненецкий автономный округ,2022,,421.7,,106.16666666666667,72.815,115.63
Ненецкий автономный округ,2022,,421.7,,105.865,72.815,115.63
Мурманская область,2022,,1075.33164,,105.93083333333334,24.594375,115.27
Мурманская область,2022,,1075.33164,,106.70083333333334,24.594375,115.27
